翁家特制,#genre#
山西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8
山西卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000021220/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021220&livemode=1&stbId=3
山西卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000006000040023/1.m3u8?channel-id=bestzb&Contentid=5000000006000040023&livemode=1&stbId=3
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226392/index.m3u8
山西卫视,http://106.115.24.12:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&down=1
山西卫视,http://106.115.24.140:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&down=1
山西卫视,http://58.220.219.14:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://183.134.3.22:8888/newlive/live/hls/43/live.m3u8
山西卫视,http://111.59.63.32:9901/tsfile/live/1046_1.m3u8
山西卫视,http://218.17.196.234:9901/tsfile/live/0118_1.m3u8
山西卫视,http://221.213.43.82:8888/newlive/live/hls/48/live.m3u8
山西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8?
陕西卫视,http://183.134.3.22:8888/newlive/live/hls/39/live.m3u8
陕西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226331/index.m3u8
陕西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226322/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
陕西卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000007495/1.m3u8?channel-id=ystenlive&Contentid=1000000002000007495&livemode=1&stbId=3
陕西卫视,http://106.115.24.12:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&down=1
陕西卫视,http://106.115.24.140:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&down=1
陕西卫视,http://58.220.219.14:9901/tsfile/live/0120_7.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://222.71.90.218:8888/newlive/live/hls/45/live.m3u8
农林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-90fe76c52091/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
四川卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8
四川卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000004000006119/1.m3u8?channel-id=bestzb&Contentid=5000000004000006119&livemode=1&stbId=3
四川卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000016825/1.m3u8?channel-id=ystenlive&Contentid=1000000002000016825&livemode=1&stbId=3
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://183.134.3.22:8888/newlive/live/hls/31/live.m3u8
四川卫视,http://106.115.24.12:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&down=1
四川卫视,http://106.115.24.140:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&down=1
四川卫视,http://111.9.163.186:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://111.59.63.32:9901/tsfile/live/1029_1.m3u8
西藏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8?
西藏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
西藏卫视,http://106.115.24.12:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&down=1
西藏卫视,http://106.115.24.140:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&down=1
西藏卫视,http://183.134.3.22:8888/newlive/live/hls/36/live.m3u8
新疆卫视,http://106.115.24.12:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&down=1
新疆卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000029441/1.m3u8?channel-id=ystenlive&Contentid=1000000002000029441&livemode=1&stbId=3
新疆卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000006000040018/1.m3u8?channel-id=bestzb&Contentid=5000000006000040018&livemode=1&stbId=3
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
新疆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8
新疆卫视,http://106.115.24.140:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&down=1
新疆卫视,http://58.19.38.233:8888/newlive/live/hls/38/live.m3u8
新疆卫视,http://111.59.63.32:9901/tsfile/live/1039_1.m3u8
兵团卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
兵团卫视,http://222.243.24.60:9901/tsfile/live/0115_2.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://183.134.3.22:8888/newlive/live/hls/42/live.m3u8
南方卫视,http://222.243.24.60:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
大湾区卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
大湾区卫视,http://124.222.142.65:5678/zhibo/index.php?id=dwqws
三沙卫视,http://222.243.24.60:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://222.243.24.60:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0

湖南卫视,http://1.180.245.195:9901/tsfile/live/0128_1.m3u8
重庆卫视,http://1.180.245.195:9901/tsfile/live/0142_2.m3u8
江苏卫视,http://1.180.245.195:9901/tsfile/live/0127_1.m3u8
安徽卫视,http://1.180.245.195:9901/tsfile/live/0130_1.m3u8
北京卫视,http://1.180.245.195:9901/tsfile/live/0122_1.m3u8
天津卫视,http://1.180.245.195:9901/tsfile/live/0135_1.m3u8
辽宁卫视,http://1.180.245.195:9901/tsfile/live/0121_1.m3u8
山东卫视,http://1.180.245.195:9901/tsfile/live/0131_1.m3u8
河南卫视,http://1.180.245.195:9901/tsfile/live/0139_1.m3u8
黑龙江卫视,http://1.180.245.195:9901/tsfile/live/0143_1.m3u8
四川卫视,http://1.180.245.195:9901/tsfile/live/0123_1.m3u8
江西卫视,http://1.180.245.195:9901/tsfile/live/0138_1.m3u8
贵州卫视,http://1.180.245.195:9901/tsfile/live/0120_1.m3u8
深圳卫视,http://1.180.245.195:9901/tsfile/live/0126_1.m3u8
东南卫视,http://1.180.245.195:9901/tsfile/live/0137_2.m3u8
上海卫视,http://1.180.245.195:9901/tsfile/live/0107_1.m3u8
河北卫视,http://1.180.245.195:9901/tsfile/live/0117_1.m3u8
广东卫视,http://1.180.245.195:9901/tsfile/live/0125_1.m3u8
广西卫视,http://1.180.245.195:9901/tsfile/live/0113_1.m3u8
吉林卫视,http://1.180.245.195:9901/tsfile/live/0116_1.m3u8
陕西卫视,http://1.180.245.195:9901/tsfile/live/0136_1.m3u8
海峡卫视,http://1.180.245.195:9901/tsfile/live/0150_1.m3u8
吉林卫视,http://49.65.90.128:8800/rtp/239.49.9.1:6000
江苏卫视,http://49.65.90.128:8800/rtp/239.49.1.16:6000
青海卫视,http://49.65.90.128:8800/rtp/239.49.1.31:6000
东方卫视,http://49.65.90.128:8800/rtp/239.49.1.32:6000
北京卫视,http://49.65.90.128:8800/rtp/239.49.1.33:6000
浙江卫视,http://49.65.90.128:8800/rtp/239.49.1.34:6000
辽宁卫视,http://49.65.90.128:8800/rtp/239.49.1.35:6000
安徽卫视,http://49.65.90.128:8800/rtp/239.49.1.36:6000
山东卫视,http://49.65.90.128:8800/rtp/239.49.1.37:6000
湖南卫视,http://49.65.90.128:8800/rtp/239.49.1.38:6000
广东卫视,http://49.65.90.128:8800/rtp/239.49.1.39:6000
广西卫视,http://49.65.90.128:8800/rtp/239.49.1.40:6000
海南卫视,http://49.65.90.128:8800/rtp/239.49.1.41:6000
重庆卫视,http://49.65.90.128:8800/rtp/239.49.1.42:6000
四川卫视,http://49.65.90.128:8800/rtp/239.49.1.43:6000
河南卫视,http://49.65.90.128:8800/rtp/239.49.1.44:6000
东南卫视,http://49.65.90.128:8800/rtp/239.49.1.45:6000
天津卫视,http://49.65.90.128:8800/rtp/239.49.1.46:6000
江西卫视,http://49.65.90.128:8800/rtp/239.49.1.47:6000
湖北卫视,http://49.65.90.128:8800/rtp/239.49.1.48:6000
吉林卫视,http://49.65.90.128:8800/rtp/239.49.1.49:6000
黑龙江卫视,http://49.65.90.128:8800/rtp/239.49.1.50:6000
山西卫视,http://49.65.90.128:8800/rtp/239.49.1.51:6000
贵州卫视,http://49.65.90.128:8800/rtp/239.49.1.52:6000
青海卫视,http://49.65.90.128:8800/rtp/239.49.1.53:6000
深圳卫视,http://49.65.90.128:8800/rtp/239.49.1.59:6000
西藏卫视,http://49.65.90.128:8800/rtp/239.49.1.139:6000
云南卫视,http://49.65.90.128:8800/rtp/239.49.1.235:6000
河北卫视,http://49.65.90.128:8800/rtp/239.49.1.236:6000
宁夏卫视,http://49.65.90.128:8800/rtp/239.49.1.237:6000
甘肃卫视,http://49.65.90.128:8800/rtp/239.49.1.238:6000
新疆卫视,http://49.65.90.128:8800/rtp/239.49.1.239:6000
内蒙古卫视,http://49.65.90.128:8800/rtp/239.49.1.240:6000
陕西卫视,http://49.65.90.128:8800/rtp/239.49.1.248:6000
南方卫视,http://49.65.90.128:8800/rtp/239.49.1.249:6000
江苏卫视,http://49.65.90.128:8800/rtp/239.49.8.138:6000
浙江卫视,http://49.65.90.128:8800/rtp/239.49.8.139:6000
东方卫视,http://49.65.90.128:8800/rtp/239.49.8.140:6000
北京卫视,http://49.65.90.128:8800/rtp/239.49.8.141:6000
湖南卫视,http://49.65.90.128:8800/rtp/239.49.8.142:6000
广东卫视,http://49.65.90.128:8800/rtp/239.49.8.143:6000
黑龙江卫视清,http://49.65.90.128:8800/rtp/239.49.8.144:6000
深圳卫视,http://49.65.90.128:8800/rtp/239.49.8.145:6000
山东卫视,http://49.65.90.128:8800/rtp/239.49.8.146:6000
湖北卫视,http://49.65.90.128:8800/rtp/239.49.8.147:6000
天津卫视,http://49.65.90.128:8800/rtp/239.49.8.148:6000
重庆卫视,http://49.65.90.128:8800/rtp/239.49.8.149:6000
辽宁卫视,http://49.65.90.128:8800/rtp/239.49.8.173:6000
贵州卫视,http://49.65.90.128:8800/rtp/239.49.8.174:6000
四川卫视,http://49.65.90.128:8800/rtp/239.49.8.184:6000
江西卫视,http://49.65.90.128:8800/rtp/239.49.8.185:6000
东南卫视,http://49.65.90.128:8800/rtp/239.49.8.186:6000
吉林卫视,http://49.65.90.128:8800/rtp/239.49.8.187:6000
河北卫视,http://49.65.90.128:8800/rtp/239.49.8.188:6000
河南卫视,http://49.65.90.128:8800/rtp/239.49.8.197:6000
安徽卫视,http://49.65.90.128:8800/rtp/239.49.8.204:6000
广西卫视,http://49.65.90.128:8800/rtp/239.49.8.209:6000
海南卫视,http://49.65.90.128:8800/rtp/239.49.8.212:6000
云南卫视,http://49.65.90.128:8800/rtp/239.49.8.227:6000
湖北卫视,http://223.75.123.222:9901/tsfile/live/1017_1.m3u8
湖南卫视,http://223.75.123.222:9901/tsfile/live/1018_1.m3u8
浙江卫视,http://223.75.123.222:9901/tsfile/live/1019_1.m3u8
江苏卫视,http://223.75.123.222:9901/tsfile/live/1020_1.m3u8
东方卫视,http://223.75.123.222:9901/tsfile/live/1021_1.m3u8
北京卫视,http://223.75.123.222:9901/tsfile/live/1022_1.m3u8
广东卫视,http://223.75.123.222:9901/tsfile/live/1023_1.m3u8
深圳卫视,http://223.75.123.222:9901/tsfile/live/1024_1.m3u8
安徽卫视,http://223.75.123.222:9901/tsfile/live/1025_1.m3u8
东南卫视,http://223.75.123.222:9901/tsfile/live/1026_1.m3u8
江西卫视,http://223.75.123.222:9901/tsfile/live/1027_1.m3u8
重庆卫视,http://223.75.123.222:9901/tsfile/live/1028_1.m3u8
贵州卫视,http://223.75.123.222:9901/tsfile/live/1029_1.m3u8
广西卫视,http://223.75.123.222:9901/tsfile/live/1030_1.m3u8
海南卫视,http://223.75.123.222:9901/tsfile/live/1031_1.m3u8
四川卫视,http://223.75.123.222:9901/tsfile/live/1032_1.m3u8

湖南卫视,http://60.190.18.174:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://60.190.18.174:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://60.190.18.174:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://60.190.18.174:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://60.190.18.174:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://60.190.18.174:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://60.190.18.174:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://60.190.18.174:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://60.190.18.174:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://60.190.18.174:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://60.190.18.174:9901/tsfile/live/0119_2.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://60.190.18.174:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://60.190.18.174:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://60.190.18.174:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://60.190.18.174:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://60.190.18.174:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://60.190.18.174:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://60.190.18.174:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://60.190.18.174:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://60.190.18.174:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://60.190.18.174:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://60.190.18.174:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://60.190.18.174:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://60.190.18.174:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://60.190.18.174:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://60.190.18.174:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://60.190.18.174:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://60.190.18.174:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://60.190.18.174:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://60.190.18.174:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://60.190.18.174:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
浙江少儿,http://60.190.18.174:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
浙江新闻,http://60.190.18.174:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
浙江经视,http://60.190.18.174:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0

河北卫视,http://111.225.93.200:9901/tsfile/live/0017_2.m3u8?key=txiptv
河北经济,http://111.225.93.200:9901/tsfile/live/0018_1.m3u8?key=txiptv
湖南卫视,http://111.225.93.200:9901/tsfile/live/0123_1.m3u8?key=txiptv
浙江卫视,http://111.225.93.200:9901/tsfile/live/0142_1.m3u8?key=txiptv
江苏卫视,http://111.225.93.200:9901/tsfile/live/0113_1.m3u8?key=txiptv
安徽卫视,http://111.225.93.200:9901/tsfile/live/faacts/0116_1.m3u8?key=txiptv
东南卫视,http://111.225.93.200:9901/tsfile/live/0128_1.m3u8?key=txiptv
北京卫视,http://111.225.93.200:9901/tsfile/live/0124_1.m3u8?key=txiptv
天津卫视,http://111.225.93.200:9901/tsfile/live/0127_1.m3u8?key=txiptv
辽宁卫视,http://111.225.93.200:9901/tsfile/live/0122_1.m3u8?key=txiptv
山东卫视,http://111.225.93.200:9901/tsfile/live/0135_1.m3u8?key=txiptv
云南卫视,http://111.225.93.200:9901/tsfile/live/0126_1.m3u8?key=txiptv
河南卫视,http://111.225.93.200:9901/tsfile/live/0131_1.m3u8?key=txiptv
黑龙江卫视,http://111.225.93.200:9901/tsfile/live/0125_1.m3u8?key=txiptv
四川卫视,http://111.225.93.200:9901/tsfile/live/0119_1.m3u8?key=txiptv
江西卫视,http://111.225.93.200:9901/tsfile/live/0139_1.m3u8?key=txiptv
贵州卫视,http://111.225.93.200:9901/tsfile/live/0138_1.m3u8?key=txiptv
深圳卫视,http://111.225.93.200:9901/tsfile/live/0120_1.m3u8?key=txiptv
湖北卫视,http://111.225.93.200:9901/tsfile/live/faacts/0137_1.m3u8?key=txiptv
东方卫视,http://111.225.93.200:9901/tsfile/live/0138_2.m3u8?key=txiptv
重庆卫视,http://111.225.93.200:9901/tsfile/live/faacts/0139_2.m3u8?key=txiptv
广东卫视,http://111.225.93.200:9901/tsfile/live/0140_1.m3u8?key=txiptv
广西卫视,http://111.225.93.200:9901/tsfile/live/0141_1.m3u8?key=txiptv
吉林卫视,http://111.225.93.200:9901/tsfile/live/0142_2.m3u8?key=txiptv
陕西卫视,http://111.225.93.200:9901/tsfile/live/0143_1.m3u8?key=txiptv
山西卫视,http://111.225.93.200:9901/tsfile/live/0118_1.m3u8?key=txiptv
内蒙古卫视,http://111.225.93.200:9901/tsfile/live/0109_1.m3u8?key=txiptv
青海卫视,http://111.225.93.200:9901/tsfile/live/0140_2.m3u8?key=txiptv
宁夏卫视,http://111.225.93.200:9901/tsfile/live/0112_1.m3u8?key=txiptv
西藏卫视,http://111.225.93.200:9901/tsfile/live/0111_1.m3u8?key=txiptv
甘肃卫视,http://111.225.93.200:9901/tsfile/live/0141_2.m3u8?key=txiptv



浙江频道,#genre#
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江都市,http://183.134.3.22:8888/newlive/live/hls/50/live.m3u8
浙江钱江都市,https://ali-vl.cztv.com/channels/lantian/channel002/360p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济生活,http://183.134.3.22:8888/newlive/live/hls/51/live.m3u8
浙江经济生活,https://ali-vl.cztv.com/channels/lantian/channel003/360p.m3u8
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科影院,https://ali-vl.cztv.com/channels/lantian/channel004/360p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生休闲,http://183.134.3.22:8888/newlive/live/hls/53/live.m3u8
浙江民生休闲,https://ali-vl.cztv.com/channels/lantian/channel006/360p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,http://183.134.3.22:8888/newlive/live/hls/52/live.m3u8
浙江新闻,https://ali-vl.cztv.com/channels/lantian/channel007/360p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://183.134.3.22:8888/newlive/live/hls/54/live.m3u8
浙江少儿,https://ali-vl.cztv.com/channels/lantian/channel008/360p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,https://ali-vl.cztv.com/channels/lantian/channel010/360p.m3u8
之江记录,https://ali-vl.cztv.com/channels/lantian/channel012/360p.m3u8
金鹰卡通,http://183.134.3.22:8888/newlive/live/hls/55/live.m3u8
哈哈炫动,http://183.134.3.22:8888/newlive/live/hls/56/live.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8
朝鲜中央台,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
影视频道,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
金华公共频道,http://live.plus.jinhua.com.cn/jjsh/playlist.m3u8?zzhed
金华新闻综合,http://live.plus.jinhua.com.cn/xwzh/playlist.m3u8?zzhed
义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine
东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
衢江新闻,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
江山电视台,http://play-sh.quklive.com/live/1623117710666335.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
余杭未来E,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
淳安电视台,https://wtmtylive.yunshicloud.com/tbziu1/ad592j.m3u8?zzhed
淳安电视台,https://wtmtyoutlive.watonemt.com/f2p7vq/lf76v9.m3u8?zzhed
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
海宁生活服务,http://live.hndachao.cn/shfw/sd/live.m3u8?zzhed
海宁新闻综合,http://live.hndachao.cn/xwzh/sd/live.m3u8?zzhed
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
平湖综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
遂昌综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8

移动专区,#genre#
CCTV1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226231/index.m3u8
CCTV2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226397/index.m3u8
CCTV4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV5,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5+,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226221/index.m3u8
CCTV6,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
CCTV7,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV8,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV9,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV10,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV11,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226240/index.m3u8
CCTV12,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226190/index.m3u8
CCTV13,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV14,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226193/index.m3u8
CCTV15,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV16,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
CCTV17,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226198/index.m3u8
